"country","adminlevel_1","year","cov_anc1_dhis2","cov_instlivebirths_dhis2","cov_instdeliveries_dhis2","cov_bcg_dhis2","cov_penta1_dhis2","cov_penta3_dhis2","cov_measles1_dhis2","cov_measles2_dhis2","cov_penta2_dhis2","cov_opv1_dhis2","cov_opv2_dhis2","cov_opv3_dhis2","cov_pcv1_dhis2","cov_pcv2_dhis2","cov_pcv3_dhis2","cov_rota1_dhis2","cov_rota2_dhis2","cov_ipv1_dhis2","cov_ipv2_dhis2","cov_zerodose_dhis2","cov_undervax_dhis2","cov_dropout_penta13_dhis2","cov_dropout_measles12_dhis2","cov_dropout_penta3mcv1_dhis2","cov_dropout_penta1mcv1_dhis2","cov_anc1_anc1","cov_instlivebirths_anc1","cov_instdeliveries_anc1","cov_bcg_anc1","cov_penta1_anc1","cov_penta3_anc1","cov_measles1_anc1","cov_measles2_anc1","cov_penta2_anc1","cov_opv1_anc1","cov_opv2_anc1","cov_opv3_anc1","cov_pcv1_anc1","cov_pcv2_anc1","cov_pcv3_anc1","cov_rota1_anc1","cov_rota2_anc1","cov_ipv1_anc1","cov_ipv2_anc1","cov_zerodose_anc1","cov_undervax_anc1","cov_dropout_penta13_anc1","cov_dropout_measles12_anc1","cov_dropout_penta3mcv1_anc1","cov_dropout_penta1mcv1_anc1","cov_anc1_penta1","cov_instlivebirths_penta1","cov_instdeliveries_penta1","cov_bcg_penta1","cov_penta1_penta1","cov_penta3_penta1","cov_measles1_penta1","cov_measles2_penta1","cov_penta2_penta1","cov_opv1_penta1","cov_opv2_penta1","cov_opv3_penta1","cov_pcv1_penta1","cov_pcv2_penta1","cov_pcv3_penta1","cov_rota1_penta1","cov_rota2_penta1","cov_ipv1_penta1","cov_ipv2_penta1","cov_zerodose_penta1","cov_undervax_penta1","cov_dropout_penta13_penta1","cov_dropout_measles12_penta1","cov_dropout_penta3mcv1_penta1","cov_dropout_penta1mcv1_penta1","Country"
"Senegal","DRS Kaolack",2021,116.06421661377,100.008079528809,99.1616668701172,112.525260925293,118.552337646484,115.849884033203,122.599594116211,107.0703125,114.203590393066,118.5302734375,113.938858032227,115.568603515625,118.527519226074,114.553802490234,115.648574829102,118.237968444824,113.660339355469,115.389358520508,0,-18.5523376464844,-15.8498811721802,2.27954697608948,13.3709726333618,-4.97964811325073,-2.58658790588379,97.3000030517578,83.8396835327148,83.1301040649414,94.3331985473633,99.385871887207,97.1203231811523,102.77880859375,89.7601470947266,95.7401885986328,99.3673782348633,95.5182571411133,96.884521484375,99.3650665283203,96.0337829589844,96.9515609741211,99.1223297119141,95.2847671508789,96.7342529296875,0,0.614130616188049,2.87967801094055,2.27954697608948,13.3709726333618,-4.97964811325073,-2.58658790588379,88.7964324951172,76.5124816894531,75.8649215698242,86.0889053344727,90.7000045776367,88.632453918457,93.7964019775391,81.91552734375,87.372932434082,90.6831207275391,87.1704025268555,88.4172592163086,90.6810150146484,87.640869140625,88.4784393310547,90.4594879150391,86.9573135375977,88.2801284790039,0,9.29999828338623,11.3675479888916,2.27954697608948,13.3709726333618,-4.97964811325073,-2.58658790588379,"Senegal"
"Senegal","DRS Kaolack",2022,126.59969329834,100.278549194336,99.4298400878906,116.071067810059,132.231491088867,148.500091552734,124.693145751953,111.445808410645,131.494369506836,132.405334472656,131.129302978516,143.698440551758,132.412292480469,131.504806518555,143.684524536133,122.057960510254,120.854942321777,142.078186035156,0,-32.2314872741699,-48.5000877380371,-12.3031215667725,11.3447265625,16.70334815979,6.45526027679443,97.3000030517578,77.0705108642578,76.4182281494141,89.2080764770508,101.628402709961,114.131866455078,95.8347015380859,85.6532669067383,101.061889648438,101.762016296387,100.781295776367,110.44149017334,101.767356872559,101.069900512695,110.430801391602,93.8093948364258,92.8847961425781,109.196220397949,0,-1.62840330600739,-14.1318693161011,-12.3031215667725,11.3447265625,16.70334815979,6.45526027679443,86.8370513916016,68.7828979492188,68.2007598876953,79.6152725219727,90.7000045776367,101.858932495117,85.5293197631836,76.4427185058594,90.1944046020508,90.8192443847656,89.9439926147461,98.5653915405273,90.8240203857422,90.2015609741211,98.5558547973633,83.721794128418,82.8966217041016,97.4540328979492,0,9.29999732971191,-1.85893368721008,-12.3031215667725,11.3447265625,16.70334815979,6.45526027679443,"Senegal"
"Senegal","DRS Kaolack",2023,77.226318359375,100,99.1536483764648,87.7422790527344,74.9378509521484,53.9141082763672,59.3671455383301,55.4161415100098,73.2111358642578,77.9871673583984,71.9069061279297,82.2855987548828,87.2177810668945,74.7357864379883,82.1937561035156,75.1399154663086,72.4855422973633,89.4129180908203,0,25.0621471405029,46.0858917236328,28.0549087524414,7.4079852104187,-9.23338985443115,21.411937713623,97.3000030517578,125.993324279785,124.926979064941,110.549415588379,94.4166946411133,67.9281768798828,74.7986373901367,69.8206329345703,92.2411422729492,98.2586288452148,90.597900390625,103.674362182617,109.888580322266,94.162109375,103.558647155762,94.6712799072266,91.3269424438477,112.654304504395,0,5.58330821990967,32.0718231201172,28.0549087524414,7.4079852104187,-9.23338985443115,21.411937713623,93.4698028564453,121.033615112305,120.009246826172,106.197654724121,90.6999969482422,65.2541961669922,71.8542098999023,67.0721664428711,88.6100845336914,94.3907012939453,87.0315322875977,99.5932464599609,105.562835693359,90.455436706543,99.4820785522461,90.9445648193359,87.7318801879883,108.219696044922,0,9.30000019073486,34.7458038330078,28.0549087524414,7.4079852104187,-9.23338985443115,21.411937713623,"Senegal"
"Senegal","DRS Kedougou",2019,172.010726928711,101.958503723145,101.095581054688,149.835174560547,167.454315185547,152.528915405273,156.820159912109,117.169502258301,153.44189453125,167.494003295898,153.203720092773,152.469360351562,165.826812744141,152.806777954102,151.913635253906,166.124526977539,153.957931518555,153.719772338867,0,-67.4543151855469,-52.5289077758789,8.91312122344971,25.8867053985596,-1.99089133739471,7.09967994689941,97.3000030517578,57.6740913391113,57.1859741210938,84.7561264038086,94.7226181030273,86.2798767089844,88.707275390625,66.2783813476562,86.7963180541992,94.7450714111328,86.6615982055664,86.2461929321289,93.802001953125,86.4370574951172,85.9318389892578,93.9704055786133,87.0882263183594,86.953498840332,0,5.27738189697266,13.7201232910156,8.91312122344971,25.8867053985596,-1.99089133739471,7.09967994689941,93.1679382324219,55.2248344421387,54.757438659668,81.1567687988281,90.7000045776367,82.6157989501953,84.9401168823242,63.4637222290039,83.1103134155273,90.7215042114258,82.9813079833984,82.5835494995117,89.8184814453125,82.7663040161133,82.2825393676758,89.979736328125,83.3898162841797,83.2608184814453,0,9.29999923706055,17.3841991424561,8.91312122344971,25.8867053985596,-1.99089133739471,7.09967994689941,"Senegal"
"Senegal","DRS Kedougou",2020,137.598907470703,100.447395324707,99.5972595214844,120.248229980469,127.791275024414,112.354690551758,104.921829223633,82.281005859375,113.034194946289,125.132339477539,111.187713623047,110.301406860352,127.274261474609,113.300086975098,112.014938354492,126.609527587891,112.901252746582,110.892280578613,0,-27.7912731170654,-12.3546905517578,12.0795288085938,22.2111835479736,7.36260843276978,18.5527687072754,97.3000030517578,71.0291366577148,70.4279861450195,85.0308532714844,90.36474609375,79.4491119384766,74.1931228637695,58.1831741333008,79.9296035766602,88.4845428466797,78.623908996582,77.9971771240234,89.9991455078125,80.1176300048828,79.2088623046875,89.5290985107422,79.8355941772461,78.4149932861328,0,9.63525485992432,20.5508899688721,12.0795288085938,22.2111835479736,7.36260843276978,18.5527687072754,97.6609878540039,71.2926559448242,70.6892700195312,85.3463287353516,90.7000045776367,79.7438735961914,74.468391418457,58.3990364074707,80.2261505126953,88.8128204345703,78.9156112670898,78.2865447998047,90.3330535888672,80.4148712158203,79.5027313232422,89.8612594604492,80.1317901611328,78.705924987793,0,9.2999963760376,20.2561283111572,12.0795288085938,22.2111835479736,7.36260843276978,18.5527687072754,"Senegal"
"Senegal","DRS Kedougou",2021,134.924392700195,101.037368774414,100.182243347168,114.656204223633,126.053916931152,114.101936340332,104.373443603516,82.091423034668,113.380462646484,125.155471801758,112.93123626709,113.639099121094,125.563858032227,112.890403747559,113.829681396484,125.618309020996,113.026527404785,112.713432312012,0,-26.0539150238037,-14.1019344329834,9.48164176940918,21.98264503479,9.25793361663818,17.8617706298828,97.2999954223633,72.8625564575195,72.2458801269531,82.6837005615234,90.9030914306641,82.2839889526367,75.2683410644531,59.1997833251953,81.7637023925781,90.2551879882812,81.4397506713867,81.9502182006836,90.549690246582,81.4103012084961,82.0876541137695,90.5889587402344,81.5084686279297,81.2826843261719,0,9.09690475463867,17.7160110473633,9.48164176940918,21.98264503479,9.25793361663818,17.8617706298828,97.0826110839844,72.6997680664062,72.08447265625,82.4989700317383,90.7000045776367,82.1001510620117,75.1001739501953,59.0675239562988,81.5810317993164,90.0535430908203,81.2577972412109,81.7671279907227,90.3473892211914,81.2284164428711,81.9042587280273,90.3865661621094,81.3263626098633,81.1010818481445,0,9.2999963760376,17.899845123291,9.48164176940918,21.98264503479,9.25793361663818,17.8617706298828,"Senegal"
"Senegal","DRS Kedougou",2022,139.705032348633,101.393104553223,100.534957885742,108.027587890625,115.639007568359,111.700134277344,100.43286895752,81.1487350463867,104.612998962402,112.886032104492,102.735328674316,110.147178649902,115.624893188477,104.655349731445,111.798965454102,103.116508483887,97.3846740722656,100.71647644043,0,-15.6390075683594,-11.700138092041,3.40617752075195,19.8526287078857,10.8063697814941,13.8444633483887,97.2999954223633,70.6169891357422,70.0193252563477,75.2376937866211,80.5388031005859,77.7955093383789,69.9482269287109,56.5174446105957,72.8595428466797,78.6214447021484,71.5518112182617,76.7139205932617,80.5289688110352,72.889045715332,77.8643341064453,71.8172912597656,67.8252563476562,70.1457443237305,0,19.4611968994141,22.2044906616211,3.40617752075195,19.8526287078857,10.8063697814941,13.8444633483887,109.575897216797,79.5264053344727,78.8533401489258,84.7300796508789,90.6999969482422,87.610595703125,78.7732543945312,63.6479873657227,82.051887512207,88.5407409667969,80.5791625976562,86.3925552368164,90.6889266967773,82.0851058959961,87.6881103515625,80.8781356811523,76.3824462890625,78.9957046508789,0,9.30000114440918,12.389404296875,3.40617752075195,19.8526287078857,10.8063697814941,13.8444633483887,"Senegal"
"Senegal","DRS Kedougou",2023,118.267768859863,100.804931640625,99.9517669677734,98.8867950439453,105.982727050781,104.527786254883,96.5353775024414,70.2957305908203,96.6044998168945,105.965202331543,96.9025039672852,102.652145385742,105.264022827148,96.2539138793945,105.579551696777,104.440139770508,94.7288589477539,105.860023498535,0,-5.98272800445557,-4.52778816223145,1.3728084564209,27.7686252593994,8.38504123687744,9.64273929595947,97.3000030517578,82.9331512451172,82.2312545776367,81.3550872802734,87.1929779052734,85.995979309082,79.4205474853516,57.832950592041,79.4774169921875,87.1785507202148,79.7225875854492,84.4528732299805,86.601692199707,79.1889877319336,86.8612747192383,85.9238739013672,77.9343109130859,87.0920257568359,0,12.8070259094238,14.0040187835693,1.3728084564209,27.7686252593994,8.38504123687744,9.64273929595947,101.213531494141,86.2688369750977,85.538703918457,84.6272964477539,90.6999969482422,89.4548645019531,82.6149597167969,60.1590690612793,82.6741180419922,90.6849975585938,82.9291458129883,87.8496856689453,90.0849304199219,82.3740844726562,90.3549652099609,89.3798522949219,81.0689392089844,90.5949859619141,0,9.30000019073486,10.5451374053955,1.3728084564209,27.7686252593994,8.38504123687744,9.64273929595947,"Senegal"
"Senegal","DRS Kolda",2019,170.570175170898,101.796943664551,100.935386657715,162.964965820312,187.155746459961,173.631134033203,170.22932434082,130.535522460938,180.252426147461,186.064453125,179.633209228516,172.472412109375,188.191848754883,179.761962890625,173.649520874023,185.359405517578,178.253784179688,167.438995361328,0,-87.1557388305664,-73.6311340332031,7.22638988494873,23.9362468719482,2.74354720115662,9.77167797088623,97.2999954223633,58.0690155029297,57.5775527954102,92.9616775512695,106.761054992676,99.0460891723633,97.1055526733398,74.4626312255859,102.823135375977,106.138542175293,102.469909667969,98.3851013183594,107.352096557617,102.543350219727,99.0565795898438,105.736358642578,101.683029174805,95.5138473510742,0,-6.76105642318726,0.953913629055023,7.22638988494873,23.9362468719482,2.74354720115662,9.77167797088623,82.6622467041016,49.3331527709961,48.9156227111816,78.9765930175781,90.6999969482422,84.1456604003906,82.4970626831055,63.2605285644531,87.3544921875,90.1711349487305,87.0544052124023,83.584114074707,91.2021179199219,87.1167984008789,84.1545715332031,89.8294525146484,86.3859024047852,81.1448059082031,0,9.30000495910645,15.8543405532837,7.22638988494873,23.9362468719482,2.74354720115662,9.77167797088623,"Senegal"
"Senegal","DRS Kolda",2020,134.483947753906,100,99.1536483764648,134.695281982422,144.751770019531,140.053436279297,135.978256225586,114.149826049805,138.978591918945,144.446685791016,138.692276000977,139.04899597168,144.798706054688,138.734527587891,139.654479980469,141.968444824219,135.871398925781,139.447952270508,0,-44.751766204834,-40.0534362792969,3.24578475952148,16.7298793792725,3.68645071983337,6.81258106231689,97.3000030517578,72.3506469726562,71.7383117675781,97.4529113769531,104.728843688965,101.329574584961,98.3811569213867,82.5881423950195,100.551918029785,104.508110046387,100.344764709473,100.602851867676,104.762802124023,100.375328063965,101.040924072266,102.715087890625,98.3038482666016,100.891502380371,0,-4.72884464263916,-1.32957208156586,3.24578475952148,16.7298793792725,3.68645071983337,6.81258106231689,84.2662887573242,62.6589965820312,62.1286811828613,84.3987121582031,90.7000045776367,87.7560806274414,85.2026214599609,71.5251388549805,87.0825958251953,90.5088424682617,86.903190612793,87.126708984375,90.7294158935547,86.9296646118164,87.5060958862305,88.9560012817383,85.1356582641602,87.3766937255859,0,9.29999446868896,12.2439212799072,3.24578475952148,16.7298793792725,3.68645071983337,6.81258106231689,"Senegal"
"Senegal","DRS Kolda",2021,130.700347900391,100.213645935059,99.3654937744141,132.182250976562,144.054489135742,139.042770385742,141.149307250977,127.230407714844,136.588226318359,144.224075317383,136.659637451172,139.05615234375,144.058944702148,136.690872192383,138.899963378906,144.201751708984,136.405258178711,139.212356567383,0,-44.0544853210449,-39.0427665710449,3.47904205322266,10.5880479812622,-0.702914357185364,2.80058240890503,97.3000030517578,74.6041488647461,73.9727401733398,98.4032135009766,107.241500854492,103.510520935059,105.078742980957,94.716796875,101.683242797852,107.367744445801,101.736396789551,103.520492553711,107.244819641113,101.759651184082,103.404205322266,107.351135253906,101.547027587891,103.636772155762,0,-7.24149894714355,-3.51052212715149,3.47904205322266,10.5880479812622,-0.702914357185364,2.80058240890503,82.2919235229492,63.0968055725098,62.5627899169922,83.2249755859375,90.6999969482422,87.5445098876953,88.8708419799805,80.1071853637695,85.9990768432617,90.8067779541016,86.0440368652344,87.5529403686523,90.7028121948242,86.0637054443359,87.45458984375,90.792724609375,85.8838729858398,87.6512832641602,0,9.29999923706055,12.455491065979,3.47904205322266,10.5880479812622,-0.702914357185364,2.80058240890503,"Senegal"
"Senegal","DRS Kolda",2022,126.890098571777,100.243240356445,99.3948287963867,134.625839233398,148.847244262695,145.732727050781,139.526428222656,119.566383361816,147.592651367188,148.47135925293,147.529190063477,146.206253051758,147.81721496582,147.446197509766,146.201370239258,153.763092041016,152.469451904297,143.867935180664,0,-48.847240447998,-45.7327308654785,2.09242081642151,14.9966497421265,5.0246205329895,7.01190519332886,97.2999954223633,76.8670501708984,76.2164840698242,103.231811523438,114.136856079102,111.748634338379,106.989608764648,91.6841430664062,113.174835205078,113.848625183105,113.126167297363,112.11173248291,113.347023010254,113.062530517578,112.10799407959,117.906356811523,116.91438293457,110.318695068359,0,-14.1368598937988,-11.7486362457275,2.09242081642151,14.9966497421265,5.0246205329895,7.01190519332886,77.3204116821289,61.0831680297852,60.5661888122559,82.0341873168945,90.6999969482422,88.8021697998047,85.0203552246094,72.8577194213867,89.9355087280273,90.470947265625,89.896842956543,89.0907135009766,90.0723419189453,89.8462677001953,89.0877380371094,93.6954650878906,92.9071807861328,87.6658554077148,0,9.30000495910645,11.1978302001953,2.09242081642151,14.9966497421265,5.0246205329895,7.01190519332886,"Senegal"
"Senegal","DRS Kolda",2023,126.08561706543,101.394920349121,100.536766052246,96.2401809692383,140.809036254883,124.649848937988,93.4382858276367,80.7356033325195,105.058372497559,144.250793457031,37.556640625,124.252723693848,145.347610473633,100.690002441406,121.066276550293,107.384384155273,87.7078094482422,115.033760070801,0,-40.8090400695801,-24.6498527526855,11.475959777832,14.291543006897,25.6390800476074,34.1727104187012,97.3000030517578,78.2462387084961,77.5840072631836,74.2683410644531,108.662040710449,96.192024230957,72.1061248779297,62.3034973144531,81.0733261108398,111.318031311035,28.9823818206787,95.8855667114258,112.164443969727,77.702262878418,93.4265899658203,82.8683013916016,67.6839294433594,88.7713088989258,0,-8.66204071044922,3.80797219276428,11.475959777832,14.291543006897,25.6390800476074,34.1727104187012,81.2161331176758,65.3119964599609,64.7592315673828,61.9916534423828,90.7000045776367,80.2913055419922,60.1868476867676,52.0046119689941,67.6717529296875,92.9169540405273,24.1915397644043,80.0355072021484,93.6234512329102,64.8579330444336,77.9830017089844,69.1700210571289,56.4956512451172,74.0972518920898,0,9.2999963760376,19.7086925506592,11.475959777832,14.291543006897,25.6390800476074,34.1727104187012,"Senegal"
"Senegal","DRS Louga",2019,154.043060302734,101.662773132324,100.802345275879,159.890014648438,173.493240356445,163.379272460938,158.115753173828,124.210472106934,169.025726318359,173.901000976562,169.464492797852,163.476776123047,173.639511108398,169.517684936523,163.915557861328,173.723709106445,168.431823730469,161.482345581055,0,-73.4932479858398,-63.3792724609375,5.82960796356201,22.0768585205078,3.99587655067444,9.5925407409668,97.3000030517578,64.2144317626953,63.6709518432617,100.993179321289,109.585540771484,103.197135925293,99.8724899291992,78.4564895629883,106.763671875,109.84309387207,107.040817260742,103.258720397949,109.677925109863,107.074409484863,103.535873413086,109.731117248535,106.388542175293,101.998954772949,0,-9.58554172515869,-3.19713449478149,5.82960796356201,22.0768585205078,3.99587655067444,9.5925407409668,80.5317001342773,53.1479682922363,52.6981506347656,83.5884094238281,90.6999969482422,85.4125442504883,82.6608505249023,64.9356079101562,88.3644332885742,90.9131622314453,88.5938186645508,85.4635162353516,90.7764587402344,88.6216278076172,85.6929016113281,90.8204879760742,88.053955078125,84.4208602905273,0,9.30000114440918,14.5874547958374,5.82960796356201,22.0768585205078,3.99587655067444,9.5925407409668,"Senegal"
"Senegal","DRS Louga",2020,112.11888885498,100.198905944824,99.3508758544922,122.472808837891,128.311279296875,120.535629272461,120.882080078125,94.8349456787109,122.397445678711,128.439331054688,122.052665710449,120.650550842285,128.24560546875,122.000129699707,120.689956665039,127.864700317383,121.957443237305,119.763977050781,0,-28.3112716674805,-20.5356273651123,6.05998563766479,22.1802349090576,0.514874160289764,6.54365873336792,97.2999954223633,86.9554824829102,86.2195434570312,106.285423278809,111.352195739746,104.604270935059,104.904930114746,82.3004837036133,106.220008850098,111.463333129883,105.920799255371,104.704010009766,111.295204162598,105.875205993652,104.738204956055,110.964645385742,105.838157653809,103.934608459473,0,-11.3521966934204,-4.60426950454712,6.05998563766479,22.1802349090576,0.514874160289764,6.54365873336792,79.2540054321289,70.8280715942383,70.2286224365234,86.5729370117188,90.6999969482422,85.2035903930664,85.448486328125,67.0364303588867,86.519660949707,90.7905197143555,86.2759475708008,85.2848281860352,90.6535720825195,86.2388076782227,85.3126831054688,90.3843231201172,86.2086334228516,84.6581268310547,0,9.3000020980835,14.7964096069336,6.05998563766479,22.1802349090576,0.514874160289764,6.54365873336792,"Senegal"
"Senegal","DRS Louga",2021,119.352783203125,95.7817001342773,94.9710540771484,119.927139282227,128.064651489258,126.367576599121,135.996688842773,110.616096496582,125.088668823242,127.946166992188,124.876098632812,126.07137298584,128.486312866211,124.80989074707,127.350273132324,127.461791992188,124.395210266113,126.506965637207,0,-28.0646514892578,-26.3675765991211,1.32517004013062,19.3185920715332,-6.75895547866821,-5.3442177772522,97.2999954223633,78.0841293334961,77.4232711791992,97.7682189941406,104.402160644531,103.018653869629,110.868576049805,90.1775741577148,101.976051330566,104.305564880371,101.802757263184,102.77717590332,104.745903015137,101.748779296875,103.819778442383,103.910682678223,101.410713195801,103.132286071777,0,-4.4021577835083,-3.01865172386169,1.32517004013062,19.3185920715332,-6.75895547866821,-5.3442177772522,84.5299453735352,67.836051940918,67.2619247436523,84.9367294311523,90.7000045776367,89.4980697631836,96.3177490234375,78.3423080444336,88.5923080444336,90.6160888671875,88.4417572021484,89.2882919311523,90.9986343383789,88.3948669433594,90.1940536499023,90.2730331420898,88.1011657714844,89.596794128418,0,9.29999923706055,10.5019283294678,1.32517004013062,19.3185920715332,-6.75895547866821,-5.3442177772522,"Senegal"
"Senegal","DRS Louga",2022,131.548767089844,101.64013671875,100.779907226562,131.815765380859,146.996978759766,147.100967407227,131.628967285156,112.115859985352,146.823654174805,146.640426635742,148.774765014648,146.080841064453,147.328765869141,146.878128051758,146.897933959961,131.402938842773,142.634201049805,136.379760742188,0,-46.9969711303711,-47.1009635925293,-0.0707451850175858,15.5112257003784,11.2337989807129,11.1710014343262,97.3000030517578,75.178092956543,74.5418243408203,97.4974822998047,108.726264953613,108.803176879883,97.3593215942383,82.9264602661133,108.59806060791,108.462539672852,110.041206359863,108.048645019531,108.971664428711,108.63835144043,108.653007507324,97.192138671875,105.49934387207,100.873237609863,0,-8.72626113891602,-8.80317974090576,-0.0707451850175858,15.5112257003784,11.2337989807129,11.1710014343262,81.1681671142578,62.7139511108398,62.1831741333008,81.3329010009766,90.6999969482422,90.7641677856445,81.217643737793,69.1776733398438,90.5930557250977,90.4800033569336,91.7969284057617,90.1347274780273,90.9047164916992,90.6266708374023,90.6388854980469,81.0781707763672,88.0080871582031,84.1489715576172,0,9.30000019073486,9.23583507537842,-0.0707451850175858,15.5112257003784,11.2337989807129,11.1710014343262,"Senegal"
"Senegal","DRS Louga",2023,81.7209701538086,100,99.1536560058594,139.323532104492,193.518218994141,253.629867553711,248.730834960938,165.924880981445,177.887100219727,240.481536865234,181.628784179688,176.593246459961,244.957565307617,176.34846496582,180.684616088867,200.092391967773,130.364288330078,184.741012573242,0,-93.5182266235352,-153.629867553711,-31.0625228881836,33.8293647766113,2.71611738204956,-27.5027103424072,97.2999954223633,119.063674926758,118.055992126465,165.883728027344,230.409912109375,301.981048583984,296.148040771484,197.556259155273,211.798919677734,286.326171875,216.25390625,210.258407592773,291.655487060547,209.96696472168,215.129745483398,238.237350463867,155.216506958008,219.959442138672,0,-130.409912109375,-201.981048583984,-31.0625228881836,33.8293647766113,2.71611738204956,-27.5027103424072,38.3017807006836,46.8689727783203,46.472297668457,65.2995071411133,90.7000045776367,118.873710632324,116.577583312988,77.7672805786133,83.3738555908203,112.711227416992,85.1275405883789,82.7674407958984,114.809089660645,82.6527099609375,84.6850204467773,93.7812423706055,61.100399017334,86.5862121582031,0,9.29999732971191,-18.8737125396729,-31.0625228881836,33.8293647766113,2.71611738204956,-27.5027103424072,"Senegal"
"Senegal","DRS Matam",2019,176.684661865234,101.249824523926,100.39289855957,166.807067871094,191.463455200195,174.677719116211,167.372924804688,124.819259643555,185.48420715332,190.898040771484,185.56901550293,173.751846313477,191.110076904297,185.724502563477,174.197113037109,189.908569335938,184.819839477539,171.115600585938,0,-91.4634552001953,-74.6777191162109,8.7670726776123,26.0258808135986,4.94841194152832,13.2816534042358,97.3000030517578,55.7581443786621,55.2862358093262,91.8604278564453,105.438667297363,96.1947784423828,92.1720428466797,68.73779296875,102.145896911621,105.127288818359,102.192604064941,95.6849060058594,105.24405670166,102.278228759766,95.9301147460938,104.582389831543,101.780029296875,94.2331314086914,0,-5.43866539001465,3.8052191734314,8.7670726776123,26.0258808135986,4.94841194152832,13.2816534042358,83.6989974975586,47.9640312194824,47.5580902099609,79.0197830200195,90.7000045776367,82.7482681274414,79.287841796875,59.1293334960938,87.8675079345703,90.4321517944336,87.9076843261719,82.3096618652344,90.5325927734375,87.9813461303711,82.5205917358398,89.9634170532227,87.5527877807617,81.0608215332031,0,9.29999923706055,17.2517337799072,8.7670726776123,26.0258808135986,4.94841194152832,13.2816534042358,"Senegal"
"Senegal","DRS Matam",2020,144.791366577148,100.034515380859,99.1878662109375,135.346557617188,152.497970581055,143.666717529297,148.445663452148,114.064277648926,146.710556030273,151.920989990234,146.292541503906,143.154510498047,152.333114624023,146.522155761719,144.267242431641,152.433197021484,146.498611450195,145.020843505859,0,-52.4979667663574,-43.6667213439941,5.79105854034424,23.7805862426758,-2.49979519844055,3.43602800369263,97.3000030517578,67.2233276367188,66.6543884277344,90.9530792236328,102.478843688965,96.5442352294922,99.7556838989258,76.6513595581055,98.5896987915039,102.091117858887,98.3087921142578,96.2000274658203,102.368064880371,98.4630889892578,96.9477844238281,102.435325622559,98.447265625,97.4542083740234,0,-2.47884321212769,3.45576667785645,5.79105854034424,23.7805862426758,-2.49979519844055,3.43602800369263,86.1164016723633,59.4967308044434,58.9931793212891,80.4990005493164,90.7000045776367,85.447509765625,88.2898406982422,67.8411026000977,87.2578659057617,90.3568420410156,87.0092544555664,85.1428680419922,90.6019515991211,87.1458129882812,85.8046798706055,90.6614837646484,87.1318130493164,86.2528915405273,0,9.29999923706055,14.5524892807007,5.79105854034424,23.7805862426758,-2.49979519844055,3.43602800369263,"Senegal"
"Senegal","DRS Matam",2021,145.832168579102,100.011695861816,99.1652450561523,134.385971069336,160.444625854492,154.746307373047,161.575622558594,125.618995666504,154.470962524414,159.762252807617,153.15412902832,156.134963989258,159.684448242188,153.202011108398,154.578704833984,159.271438598633,155.566329956055,158.475357055664,0,-60.4446182250977,-54.7463073730469,3.55157613754272,22.8807220458984,-3.57792139053345,0.1007274761796,97.2999954223633,66.7283248901367,66.16357421875,89.6630172729492,107.049491882324,103.247543334961,107.804092407227,83.8136520385742,103.063835144043,106.594215393066,102.185241699219,104.174072265625,106.542297363281,102.217185974121,103.135726928711,106.266738891602,103.794677734375,105.735580444336,0,-7.04949045181274,-3.24754595756531,3.55157613754272,22.8807220458984,-3.57792139053345,0.1007274761796,82.4395370483398,56.5370216369629,56.0585250854492,75.9689407348633,90.7000045776367,87.4787216186523,91.33935546875,71.012939453125,87.3230743408203,90.3142623901367,86.5786590576172,88.2637405395508,90.2702713012695,86.6057281494141,87.3839797973633,90.0367965698242,87.9422912597656,89.5867614746094,0,9.29999923706055,12.5212783813477,3.55157613754272,22.8807220458984,-3.57792139053345,0.1007274761796,"Senegal"
"Senegal","DRS Matam",2022,173.513320922852,100.086502075195,99.2394256591797,183.650512695312,217.989547729492,211.924438476562,182.260131835938,177.578186035156,215.953079223633,212.234329223633,211.171829223633,208.781204223633,217.458297729492,215.997360229492,212.544235229492,218.653610229492,214.005172729492,217.591110229492,0,-117.989540100098,-111.924438476562,2.78229093551636,3.35455441474915,14.6856069564819,17.0593013763428,97.2999954223633,56.1248931884766,55.6498794555664,102.984573364258,122.240653991699,118.839561462402,102.204887390137,99.5794296264648,121.098678588867,119.013343811035,118.417526245117,117.076950073242,121.942749023438,121.123504638672,119.187118530273,122.613037109375,120.006362915039,122.017219543457,0,-22.2406520843506,-18.8395614624023,2.78229093551636,3.35455441474915,14.6856069564819,17.0593013763428,72.1945648193359,41.643497467041,41.2910499572754,76.4123992919922,90.7000045776367,88.1764678955078,75.8338851928711,73.885856628418,89.8526840209961,88.3054046630859,87.8633270263672,86.8686447143555,90.4789657592773,89.8711013793945,88.4343490600586,90.9763031005859,89.0422058105469,90.5342254638672,0,9.2999963760376,11.8235340118408,2.78229093551636,3.35455441474915,14.6856069564819,17.0593013763428,"Senegal"
